"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"2008","4","16","3","1636","1635","1938","2012","DL","107","N3756","362","397","325","-34","1","JFK","SEA","2421","10","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1440","1440","1608","1613","DL","108","N673DL","88","93","63","-5","0","MCO","ATL","403","6","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1631","1635","1829","1819","DL","109","N650DL","298","284","267","10","-4","ATL","SAN","1891","4","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","834","834","1018","1019","DL","110","N697DL","284","285","256","-1","0","ATL","LAX","1946","5","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1841","1845","2051","2037","DL","115","N613DL","310","292","266","14","-4","ATL","LAX","1946","17","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1452","1455","1627","1647","DL","116","N950DL","95","112","73","-20","-3","DCA","ATL","547","6","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1718","1720","1910","1907","DL","117","N919DL","112","107","83","3","-2","ATL","DCA","547","6","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1452","1415","1557","1535","DL","118","N990DL","65","80","38","22","37","BOS","JFK","187","12","15","0","","0","7","0","0","0","15"
"2008","4","16","3","1603","1605","1747","1746","DL","125","N134DL","284","281","259","1","-2","ATL","LAX","1946","7","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1613","1620","1926","1943","DL","127","N3747D","373","383","333","-17","-7","JFK","SAN","2446","4","36","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","827","830","1411","1415","DL","130","N829MH","224","225","191","-4","-3","SLC","ATL","1589","7","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1548","1550","1729","1733","DL","131","N941DL","101","103","73","-4","-2","ATL","RSW","515","7","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2152","1755","115","2133","DL","133","N3769L","383","398","333","222","237","JFK","LAX","2475","8","42","0","","0","222","0","0","0","0"
"2008","4","16","3","1242","1245","1521","1535","DL","134","N173DN","159","170","127","-14","-3","ATL","JFK","760","10","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1850","1850","2104","2136","DL","135","N651DL","134","166","95","-32","0","JFK","ATL","760","9","30","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1436","1445","1735","1737","DL","140","N651DL","179","172","152","-2","-9","MCO","JFK","944","13","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","648","655","1538","1534","DL","148","N647DL","350","339","305","4","-7","SFO","JFK","2586","28","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1558","1600","1843","1902","DL","149","N386DA","165","182","128","-19","-2","JFK","TPA","1005","2","35","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1003","1005","1654","1659","DL","150","N6702","291","294","240","-5","-2","SLC","JFK","1989","27","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1643","1645","2001","2040","DL","151","N3746H","378","415","337","-39","-2","JFK","SFO","2586","5","36","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1246","1235","2023","1957","DL","152","N684DA","277","262","218","26","11","LAX","ATL","1946","13","46","0","","0","11","0","15","0","0"
"2008","4","16","3","1101","1111","1936","2000","DL","154","N3766","335","349","299","-24","-10","LAX","JFK","2475","15","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1633","1620","1831","1850","DL","155","N937DL","118","150","88","-19","13","JFK","CVG","589","6","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1503","1505","1716","1721","DL","160","N3768","133","136","101","-5","-2","CVG","JFK","589","21","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1654","1700","2011","2025","DL","161","N647DL","317","325","271","-14","-6","JFK","SLC","1989","8","38","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","655","700","1510","1534","DL","166","N6705Y","315","334","281","-24","-5","LAX","JFK","2475","9","25","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1659","1700","1816","1834","DL","176","N130DL","77","94","62","-18","-1","MCO","ATL","403","5","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1625","1630","1803","1758","DL","177","N692DL","98","88","64","5","-5","ATL","MCO","403","11","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1227","1230","1441","1510","DL","183","N1608","134","160","96","-29","-3","JFK","ATL","760","8","30","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1635","1635","1859","1940","DL","193","N156DL","144","185","97","-41","0","JFK","ATL","760","11","36","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1456","1500","1913","1914","DL","324","N656DL","257","254","225","-1","-4","STT","ATL","1599","23","9","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1017","1019","1342","1400","DL","325","N656DL","205","221","182","-18","-2","ATL","STT","1599","6","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","958","955","1600","1543","DL","349","N832MH","242","228","195","17","3","SLC","ATL","1589","8","39","0","","0","0","0","17","0","0"
"2008","4","16","3","653","700","1047","1107","DL","418","N905DL","234","247","219","-20","-7","SJU","ATL","1547","5","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1058","1100","1420","1431","DL","423","N124DE","202","211","176","-11","-2","ATL","SJU","1547","5","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1709","1700","2038","2030","DL","427","N994DL","209","210","183","8","9","ATL","SJU","1547","6","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1529","1536","1916","1939","DL","428","N124DE","227","243","207","-23","-7","SJU","ATL","1547","9","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","829","830","1235","1237","DL","499","N3764D","246","247","216","-2","-1","JFK","SJU","1597","5","25","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1331","1335","1723","1802","DL","500","N3764D","232","267","204","-39","-4","SJU","JFK","1597","14","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1325","1330","1528","1530","DL","515","N995DL","63","60","32","-2","-5","BHM","ATL","134","12","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1623","1618","1750","1740","DL","515","N396DA","87","82","60","10","5","ATL","RDU","356","5","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","659","700","1006","1019","DL","601","N3766","367","379","336","-13","-1","JFK","LAX","2475","5","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","824","830","1122","1156","DL","603","N3763D","358","386","335","-34","-6","JFK","LAX","2475","8","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","701","700","1019","1014","DL","604","N925DL","138","134","111","5","1","AUS","ATL","813","18","9","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1056","1059","1233","1242","DL","604","N925DL","97","103","76","-9","-3","ATL","PIT","526","9","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1130","1130","1431","1441","DL","605","N3761R","361","371","330","-10","0","JFK","LAX","2475","5","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1252","1300","2119","2141","DL","606","N6700","327","341","300","-22","-8","LAX","JFK","2475","12","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1524","1530","2344","2357","DL","608","N3761R","320","327","291","-13","-6","LAX","JFK","2475","8","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2227","2230","637","706","DL","610","N3754A","310","336","289","-29","-3","LAX","JFK","2475","6","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2044","2045","5","13","DL","611","N3766","381","388","327","-8","-1","JFK","LAX","2475","12","42","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","816","820","1142","1152","DL","613","N3758Y","386","392","344","-10","-4","JFK","SFO","2586","23","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1230","1233","2105","2125","DL","616","N3758Y","335","352","311","-20","-3","SFO","JFK","2586","8","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1819","1820","2047","2131","DL","617","N3768","328","371","297","-44","-1","JFK","LAS","2248","9","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2220","2225","704","654","DL","618","N3746H","344","329","308","10","-5","SFO","JFK","2586","11","25","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","757","800","1030","1049","DL","619","N721TW","333","349","303","-19","-3","JFK","LAS","2248","6","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1230","1230","1507","1503","DL","621","N704X","337","333","308","4","0","JFK","LAS","2248","9","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1647","1650","1928","1955","DL","623","N702TW","341","365","300","-27","-3","JFK","LAS","2248","7","34","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1718","1553","101","2358","DL","624","N704X","283","305","260","63","85","LAS","JFK","2248","8","15","0","","0","60","0","0","0","3"
"2008","4","16","3","2207","2205","554","603","DL","626","N705TW","287","298","257","-9","2","LAS","JFK","2248","12","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","817","820","1103","1134","DL","627","N3769L","346","374","322","-31","-3","JFK","SEA","2421","6","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1209","1215","2058","2059","DL","630","N3769L","349","344","312","-1","-6","SEA","JFK","2421","14","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2249","2300","724","724","DL","632","N3756","335","324","282","0","-11","SEA","JFK","2421","33","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","806","810","1343","1356","DL","634","N386DA","217","226","201","-13","-4","DEN","JFK","1626","5","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1828","1830","2050","2110","DL","635","N3735D","262","280","233","-20","-2","JFK","DEN","1626","9","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","830","835","1054","1116","DL","637","N3759","324","341","294","-22","-5","JFK","PHX","2153","9","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1040","1045","1840","1900","DL","638","N3762Y","300","315","271","-20","-5","PHX","JFK","2153","8","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1842","1840","2124","2142","DL","639","N3742C","342","362","288","-18","2","JFK","PHX","2153","8","46","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2229","2230","606","629","DL","640","N3742C","277","299","252","-23","-1","PHX","JFK","2153","8","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1857","1855","2155","2221","DL","641","N3764D","358","386","316","-26","2","JFK","PDX","2454","5","37","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","702","710","1519","1535","DL","642","N3756","317","325","291","-16","-8","PDX","JFK","2454","14","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1222","1220","1532","1513","DL","644","N914DL","190","173","172","19","2","RSW","BDL","1180","8","10","0","","0","0","0","19","0","0"
"2008","4","16","3","1807","1815","1940","2009","DL","648","N958DL","93","114","77","-29","-8","ORF","ATL","516","8","8","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2114","2115","2241","2244","DL","648","N952DL","87","89","62","-3","-1","ATL","SRQ","445","5","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1405","1405","2141","2140","DL","650","N126DL","276","275","248","1","0","SFO","ATL","2139","9","19","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2237","2240","1","2","DL","650","N126DL","84","82","59","-1","-3","ATL","MCO","403","5","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1704","1710","2252","2252","DL","652","N615DL","228","222","194","0","-6","SLC","ATL","1589","9","25","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1530","1530","1718","1725","DL","653","N686DA","108","115","81","-7","0","ATL","FLL","581","5","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1428","1430","1554","1557","DL","655","N130DL","86","87","64","-3","-2","ATL","MCO","403","4","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","659","700","908","909","DL","656","N6715C","129","129","113","-1","-1","ATL","EWR","745","3","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1813","1815","2052","2117","DL","657","N975DL","159","182","143","-25","-2","BOS","MCO","1121","4","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2237","2240","607","624","DL","658","N6712B","270","284","250","-17","-3","SEA","ATL","2182","4","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","920","920","1133","1129","DL","659","N614DL","313","309","276","4","0","ATL","SMF","2092","7","30","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","719","730","1041","1025","DL","660","N919DE","202","175","179","16","-11","MCO","BOS","1121","11","12","0","","0","0","0","16","0","0"
"2008","4","16","3","1822","1825","2131","2121","DL","661","N373DA","189","176","172","10","-3","TPA","JFK","1005","9","8","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1422","1425","2158","2212","DL","662","N128DL","276","287","255","-14","-3","SEA","ATL","2182","7","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1853","1857","2100","2104","DL","663","N371DA","307","307","274","-4","-4","ATL","SJC","2116","5","28","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","656","700","839","841","DL","664","N126DL","103","101","69","-2","-4","TPA","ATL","406","19","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1727","1730","2012","2002","DL","668","N963DL","105","92","64","10","-3","MSY","ATL","425","15","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1626","1630","1848","1849","DL","669","N609DL","142","139","87","-1","-4","PHL","ATL","665","8","47","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1937","1940","2140","2150","DL","669","N609DL","303","310","278","-10","-3","ATL","PDX","2172","5","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1448","1455","1622","1629","DL","670","N666DN","94","94","69","-7","-7","TPA","ATL","406","13","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2239","2235","23","11","DL","671","N622DL","104","96","75","12","4","ATL","PBI","545","6","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1042","1045","1237","1244","DL","672","N389DA","115","119","89","-7","-3","MIA","ATL","595","9","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","715","725","834","848","DL","673","N952DL","79","83","59","-14","-10","SDF","ATL","321","11","9","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","939","943","1117","1115","DL","673","N952DL","98","92","68","2","-4","ATL","SRQ","445","6","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1556","1600","1755","1756","DL","674","N632DL","119","116","86","-1","-4","FLL","ATL","581","13","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1808","1815","1954","2004","DL","676","N941DL","106","109","81","-10","-7","RSW","ATL","515","12","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1926","1925","2055","2051","DL","677","N619DL","89","86","58","4","1","ATL","TPA","406","5","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1415","1350","1558","1536","DL","678","N662DN","103","106","81","22","25","ATL","MIA","595","4","18","0","","0","22","0","0","0","0"
"2008","4","16","3","554","600","706","718","DL","679","N978DL","72","78","54","-12","-6","SDF","ATL","321","8","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2142","2146","2307","2308","DL","680","N927DA","85","82","55","-1","-4","ATL","SDF","321","6","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2031","2035","2138","2141","DL","681","N904DE","67","66","37","-3","-4","ATL","SAV","215","6","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","700","701","913","908","DL","682","N993DL","133","127","111","5","-1","ATL","PHL","665","5","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1239","1243","1328","1345","DL","683","N902DE","49","62","34","-17","-4","ATL","TLH","223","4","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2141","2145","2326","2330","DL","684","N633DL","105","105","72","-4","-4","ATL","PIT","526","6","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2127","2130","2247","2301","DL","685","N965DL","140","151","113","-14","-3","ATL","SAT","874","3","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2240","2245","2336","2342","DL","687","N922DL","56","57","37","-6","-5","ATL","SAV","215","6","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1557","1600","1901","1916","DL","688","N968DL","124","136","99","-15","-3","DFW","ATL","732","15","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1659","1705","1938","1924","DL","689","N949DL","99","79","66","14","-6","GPT","ATL","352","13","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","601","600","745","745","DL","690","N667DN","104","105","84","0","1","PBI","ATL","545","8","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","857","900","1001","957","DL","691","N3762Y","244","237","225","4","-3","CVG","PHX","1569","5","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1027","1030","1634","1643","DL","692","N385DN","247","253","229","-9","-3","SLC","TPA","1887","5","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1343","1348","1523","1515","DL","693","N973DL","100","87","62","8","-5","ATL","MLB","443","6","32","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1352","1355","1503","1510","DL","695","N968DL","131","135","109","-7","-3","ATL","DFW","732","4","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1128","1130","1834","1843","DL","696","N696DA","246","253","219","-9","-2","ONT","ATL","1900","15","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1129","1135","1838","1851","DL","698","N399DA","249","256","230","-13","-6","PDX","CVG","1975","8","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1608","1556","1722","1714","DL","699","N931DL","74","78","55","8","12","ATL","DAB","366","4","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","656","700","947","933","DL","700","N954DL","171","153","146","14","-4","ATL","BOS","946","12","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","550","550","830","842","DL","701","N688DL","160","172","125","-12","0","BOS","ATL","946","8","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","557","600","748","753","DL","702","N942DL","111","113","91","-5","-3","MIA","ATL","595","7","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","840","845","1135","1117","DL","702","N942DL","175","152","140","18","-5","ATL","BOS","946","10","25","0","","0","0","0","18","0","0"
"2008","4","16","3","717","715","938","1002","DL","703","N3750D","141","167","110","-24","2","BOS","ATL","946","4","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","950","955","1245","1235","DL","704","N643DL","175","160","139","10","-5","ATL","BOS","946","11","25","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","831","830","1050","1113","DL","705","N679DA","139","163","117","-23","1","BOS","ATL","946","9","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1200","1203","1303","1304","DL","705","N679DA","63","61","43","-1","-3","ATL","JAX","270","4","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1056","1059","1355","1327","DL","706","N983DL","179","148","142","28","-3","ATL","BOS","946","11","26","0","","0","0","0","28","0","0"
"2008","4","16","3","1032","1015","1250","1253","DL","707","N954DL","138","158","117","-3","17","BOS","ATL","946","6","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1209","1210","1458","1440","DL","708","N603DL","169","150","141","18","-1","ATL","BOS","946","10","18","0","","0","0","0","18","0","0"
"2008","4","16","3","1126","1115","1402","1353","DL","709","N919DE","156","158","119","9","11","BOS","ATL","946","12","25","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1459","1455","1450","1448","DL","709","N919DE","51","53","23","2","4","ATL","BHM","134","4","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1335","1335","1639","1608","DL","710","N694DA","184","153","148","31","0","ATL","BOS","946","11","25","0","","0","0","0","31","0","0"
"2008","4","16","3","1222","1220","1454","1503","DL","711","N942DL","152","163","119","-9","2","BOS","ATL","946","10","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1233","1240","1403","1405","DL","712","N961DL","90","85","59","-2","-7","DAB","ATL","366","14","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1444","1450","1732","1730","DL","712","N975DL","168","160","141","2","-6","ATL","BOS","946","9","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1337","1330","1626","1619","DL","713","N643DL","169","169","118","7","7","BOS","ATL","946","28","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1727","1730","1832","1837","DL","713","N643DL","245","247","220","-5","-3","ATL","PHX","1587","5","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1620","1615","1905","1849","DL","714","N378DA","165","154","135","16","5","ATL","BOS","946","13","17","0","","0","0","0","16","0","0"
"2008","4","16","3","1547","1530","1802","1814","DL","715","N603DL","135","164","118","-12","17","BOS","ATL","946","5","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1749","1745","2027","2025","DL","716","N612DL","158","160","135","2","4","ATL","BOS","946","7","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1641","1630","1920","1923","DL","717","N938DL","159","173","123","-3","11","BOS","ATL","946","21","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2006","2010","2250","2250","DL","718","N968DL","164","160","141","0","-4","ATL","BOS","946","6","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1731","1730","1958","2022","DL","719","N640DL","147","172","120","-24","1","BOS","ATL","946","12","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2122","2125","8","2359","DL","720","N681DA","166","154","140","9","-3","ATL","BOS","946","6","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1855","1855","2120","2139","DL","721","N986DL","145","164","121","-19","0","BOS","ATL","946","8","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2234","2240","2233","2246","DL","721","N986DL","59","66","42","-13","-6","ATL","PNS","272","5","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","700","700","830","836","DL","722","N138DL","90","96","69","-6","0","MCO","ATL","403","6","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","937","942","1111","1110","DL","722","N138DL","274","268","237","1","-5","ATL","LAS","1747","14","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2151","2131","2319","2306","DL","723","N614DL","268","275","248","13","20","ATL","SAN","1891","4","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1347","1345","2036","2049","DL","724","N623DL","229","244","202","-13","2","LAS","ATL","1747","11","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1116","1120","1245","1256","DL","725","N946DL","89","96","69","-11","-4","RIC","ATL","481","6","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1351","1356","1532","1534","DL","725","N946DL","101","98","71","-2","-5","ATL","RSW","515","4","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","638","645","1356","1408","DL","727","N377DA","258","263","234","-12","-7","SEA","CVG","1964","6","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1713","1715","2016","2023","DL","728","N955DL","123","128","98","-7","-2","DFW","ATL","732","12","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","752","756","923","933","DL","729","N953DL","91","97","71","-10","-4","ATL","RSW","515","5","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1540","1545","1738","1754","DL","730","N913DL","58","69","40","-16","-5","BNA","ATL","214","6","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","757","803","936","944","DL","732","N978DL","99","101","78","-8","-6","ATL","PIT","526","7","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1704","1650","1812","1803","DL","733","N631DL","248","253","229","9","14","CVG","LAS","1678","6","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1212","1210","1553","1511","DL","734","N909DL","221","181","173","42","2","MIA","JFK","1090","33","15","0","","0","0","0","42","0","0"
"2008","4","16","3","556","600","657","702","DL","736","N953DL","61","62","44","-5","-4","TLH","ATL","223","6","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2144","2148","755","747","DL","738","N710TW","371","359","353","8","-4","OGG","SLC","2936","7","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","857","837","909","858","DL","738","N710TW","72","81","51","11","20","SLC","LAS","368","5","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1115","1105","1251","1252","DL","739","N979DL","96","107","77","-1","10","BWI","ATL","576","9","10","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1334","1340","1511","1511","DL","739","N979DL","157","151","132","0","-6","ATL","SAT","874","4","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1005","1008","1631","1635","DL","740","N626DL","266","267","230","-4","-3","SLC","MCO","1929","10","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","824","830","1044","1059","DL","741","N673DL","140","149","92","-15","-6","EWR","ATL","745","7","41","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1212","1215","1340","1340","DL","741","N673DL","88","85","66","0","-3","ATL","MCO","403","6","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","554","600","825","829","DL","748","N975DL","91","89","73","-4","-6","LIT","ATL","453","5","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1957","2005","2301","2253","DL","750","N978DL","184","168","158","8","-8","RSW","LGA","1080","14","12","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1705","1645","1912","1913","DL","751","N131DN","307","328","282","-1","20","ATL","SEA","2182","7","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","713","720","1019","1027","DL","752","N944DL","126","127","105","-8","-7","OKC","ATL","761","10","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1659","1655","1831","1827","DL","753","N605DL","212","212","178","4","4","ATL","ABQ","1269","7","27","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","704","705","1103","1016","DL","754","N988DL","239","191","204","47","-1","FLL","BOS","1237","11","24","0","","0","0","0","47","0","0"
"2008","4","16","3","1437","1435","1508","1505","DL","755","N929DL","91","90","63","3","2","ATL","MSY","425","6","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1426","1430","1536","1540","DL","759","N952DL","130","130","97","-4","-4","ATL","IAH","689","10","23","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","2341","2345","611","626","DL","760","N672DL","210","221","190","-15","-4","LAS","CVG","1678","5","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1422","1425","1525","1532","DL","762","N902DE","63","67","45","-7","-3","TLH","ATL","223","11","7","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","1927","1930","2058","2100","DL","769","N924DL","91","90","63","-2","-3","ATL","MLB","443","6","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","16","3","644","650","901","859","DL","770","N977DL","77","69","52","2","-6","MOB","ATL","302","14","11","0","","0","NA","NA","NA","NA","NA"
